SALEKEY,SALEDT,ADDRESS,PRICE,SALEVAL,parcelId,lat,lng
 330586,2011/03/09 00:00:00.000000000,559 N UPPER ST, 17000,12,10927000,-84.48803799,38.0546294
 330585,2011/03/09 00:00:00.000000000,215 HILLCREST AVE, 44640,12,11939700,-84.46806104,38.04385711
 330644,2011/03/09 00:00:00.000000000,3401 TISHOFF CT, 110000,12,14716335,-84.49007148,37.9938587
 330812,2011/03/09 00:00:00.000000000,669 SMUGGLERS NOTCH DR, 81485,14,19982990,-84.43947851,38.01940369
 330671,2011/03/09 00:00:00.000000000,580 FREEMAN DR, 57000,14,21058400,-84.45758164,38.08364944
 330762,2011/03/09 00:00:00.000000000,496 SOUTHLAND DR, 702500,14,22236500,-84.52911212,38.02043103
 330899,2011/03/09 00:00:00.000000000,3600 WINTHROP DR, 1966667,14,38099890,-84.5416438,37.97911749
 330593,2011/03/09 00:00:00.000000000,3128 MAJESTIC VIEW WALK, 178000,12,38136340,-84.53941438,38.10285993
 331293,2011/03/09 00:00:00.000000000,3401 HYANNISPORT DR, 122000,14,38139730,-84.54178652,37.98719548
 331294,2011/03/09 00:00:00.000000000,3405 HYANNISPORT DR, 110000,14,38139750,-84.54199625,37.98712895
 330616,2011/03/10 00:00:00.000000000,204 RUGBY RD, 25000,12,10433800,-84.53964942,38.05395182
 330903,2011/03/10 00:00:00.000000000,224 MANDALAY RD, 80000,14,11345750,-84.54324279,38.05492721
 330904,2011/03/10 00:00:00.000000000,612 ADDISON AVE, 40000,14,23931375,-84.52567336,38.03934977
 331077,2011/03/10 00:00:00.000000000,107 EASTIN RD, 210000,14,27031000,-84.4607357,38.06986847
 337162,2011/03/10 00:00:00.000000000,336 BLUE GRASS AVE, 32668,14,47069800,-84.4706737,38.05871365
 330698,2011/03/11 00:00:00.000000000,3330 NEVIUS DR, 146500,12,22786518,-84.55935297,38.01122681
 330634,2011/03/11 00:00:00.000000000,1772 ARBOR STATION WAY, 109900,12,38071830,-84.50376271,38.08608557
 332158,2011/03/13 00:00:00.000000000,3696 HURRICANE HALL RD, 140000,12,24559650,-84.52972506,38.13041383
 330902,2011/03/14 00:00:00.000000000,213 SOUTHPOINT DR, 110000,14,24932226,-84.53111104,37.965027
 332164,2011/03/14 00:00:00.000000000,2012 WILLIS DR, 95000,14,38148200,-84.51199641,38.08458336
 330893,2011/03/15 00:00:00.000000000,561 MCKINLEY ST, 4334,14,11004200,-84.50980374,38.04722507
 330924,2011/03/16 00:00:00.000000000,1912 APPOMATTOX RD, 91000,14,20561000,-84.54782745,38.03633444
 330761,2011/03/16 00:00:00.000000000,904 KEIRFIELD CT, 140000,12,38146010,-84.52654741,38.09560322
 331058,2011/03/17 00:00:00.000000000,281 MASTERSON STATION DR, 106000,12,19985930,-84.54683436,38.09326054
 331392,2011/03/17 00:00:00.000000000,3760 CAMELOT DR, 95751,12,23885312,-84.51043632,37.97557518
 330789,2011/03/17 00:00:00.000000000,2953 SANDERSVILLE RD, 127000,12,38083790,-84.53943175,38.1003339
 330947,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222170,-84.55560099,38.02106913
 330948,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222180,-84.55561993,38.02104612
 330949,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222190,-84.55563887,38.02102311
 330950,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222200,-84.55563011,38.0210841
 330951,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222210,-84.55564905,38.0210611
 330952,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222220,-84.55566799,38.02103809
 330953,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222260,-84.55568835,38.02111406
 330954,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222270,-84.55570729,38.02109105
 330955,2011/03/17 00:00:00.000000000,1029 MONARCH ST, 546667,14,38222280,-84.55572623,38.02106805
 330786,2011/03/18 00:00:00.000000000,201 PLEASANT POINTE DR, 83000,12,10049010,-84.45336527,38.00455887
 330760,2011/03/18 00:00:00.000000000,117 BURNETT AVE, 26000,12,10586400,-84.47892879,38.05849127
 330838,2011/03/18 00:00:00.000000000,829 MEADOW LN, 41000,12,10832500,-84.46907215,38.04912386
 330783,2011/03/18 00:00:00.000000000,196 E LOUDON AVE, 12000,12,12982200,-84.47938734,38.05486731
 330851,2011/03/18 00:00:00.000000000,329 SANTA ANITA CT, 53010,12,19339520,-84.4452315,38.06739729
 330864,2011/03/18 00:00:00.000000000,4588 FIELDMOOR DR, 145000,12,20122750,-84.48819912,37.96251171
 330995,2011/03/18 00:00:00.000000000,2223 STONEWOOD LN, 109000,12,20134920,-84.43851047,38.02975858
 331380,2011/03/18 00:00:00.000000000,353 PASADENA DR, 69889,14,25459200,-84.52759811,38.00661902
 330862,2011/03/18 00:00:00.000000000,2812 RED LEAF DR, 207000,12,38021550,-84.42981347,38.01884266
 331109,2011/03/18 00:00:00.000000000,3217 MARSTON PL, 273000,12,38051680,-84.54251456,37.99933924
 330843,2011/03/21 00:00:00.000000000,1130 REDWOOD DR, 42000,12,11172575,-84.50495545,38.0822207
 331763,2011/03/21 00:00:00.000000000,2660 RED LEAF DR, 186000,12,38029370,-84.42783676,38.01815697
 330807,2011/03/21 00:00:00.000000000,3240 SWEET CLOVER LN, 159000,12,38169040,-84.40162305,38.01421675
 330823,2011/03/21 00:00:00.000000000,1486 TOWNLEY DR, 54000,12,47083700,-84.51939281,38.06900395
 339003,2011/03/22 00:00:00.000000000,3665 NILES CT, 74000,14,10445500,-84.48663606,37.97438719
 331423,2011/03/22 00:00:00.000000000,3904 SUNDART DR, 105000,14,11887796,-84.4647118,37.98113571
 331056,2011/03/22 00:00:00.000000000,498 SANDALWOOD DR, 49000,14,13458500,-84.44767382,38.06178705
 331269,2011/03/22 00:00:00.000000000,100 LAKESHORE DR, 2500000,14,13862325,-84.4671045,38.01896675
 331267,2011/03/22 00:00:00.000000000,125 LAKESHORE DR, 866667,14,14951825,-84.46861211,38.02048459
 331328,2011/03/22 00:00:00.000000000,1564 CHADWICK DR, 66500,14,20019760,-84.46747503,37.97245591
 331324,2011/03/22 00:00:00.000000000,729 WHISPERING BROOK TRCE, 91000,14,38028770,-84.43273549,38.01704332
 330996,2011/03/22 00:00:00.000000000,1613 WYATT PKWY, 79341,14,42546340,-84.46218804,38.03961462
 331139,2011/03/22 00:00:00.000000000,1405 N LIMESTONE, 36667,14,43802500,-84.47423676,38.06281812
 330998,2011/03/22 00:00:00.000000000,108 LONETA AVE, 40000,14,46328900,-84.47005946,38.06304561
 331141,2011/03/23 00:00:00.000000000,2676 TWINBROOKE LN, 55000,14,10857500,-84.46185708,37.9968463
 331326,2011/03/23 00:00:00.000000000,538 BISHOP DR, 60100,14,12460901,-84.46475467,38.07784203
 331124,2011/03/23 00:00:00.000000000,336 OHIO ST, 6200,14,12544000,-84.48708968,38.04621916
 331331,2011/03/23 00:00:00.000000000,347 WICKLAND CT, 58830,12,12675650,-84.45180286,38.06642194
 331980,2011/03/23 00:00:00.000000000,3813 SUGAR CREEK DR, 78900,12,19341750,-84.49973425,37.97706047
 332928,2011/03/23 00:00:00.000000000,1720 PRAIRIE CIR, 71000,14,20001100,-84.4617327,37.97071599
 331158,2011/03/23 00:00:00.000000000,3321 HARTSTON DR, 77000,14,20001240,-84.45931853,37.97519863
 331197,2011/03/23 00:00:00.000000000,82 GLASS AVE, 57000,14,47140150,-84.45958368,38.03960853
 331733,2011/03/24 00:00:00.000000000,3717 APPIAN WAY, 63334,14,10005340,-84.49235299,37.97457929
 331271,2011/03/24 00:00:00.000000000,322 WILSON ST, 15000,12,10527900,-84.49111302,38.04391967
 331083,2011/03/24 00:00:00.000000000,343 WICKLAND CT, 62000,14,14851000,-84.45179715,38.06664963
 331287,2011/03/24 00:00:00.000000000,3416 SAYBROOK RD, 86667,14,21611400,-84.54534496,37.9897123
 331198,2011/03/24 00:00:00.000000000,2825 GREENWAY CT, 125000,14,38005380,-84.54893618,38.09031318
 331230,2011/03/25 00:00:00.000000000,1391 BEULAH PARK, 0,14,10478637,-84.47150389,37.97571775
 330914,2011/03/25 00:00:00.000000000,319 CEDAR ST, 1200000,12,14787600,-84.50570685,38.0444375
 330934,2011/03/25 00:00:00.000000000,140 LONDONDERRY DR, 57000,14,15400900,-84.5395546,38.05222874
 331229,2011/03/25 00:00:00.000000000,870 WARD DR, 25000,14,16776174,-84.4743034,38.09225456
 331053,2011/03/25 00:00:00.000000000,4805 DODDER PL, 139900,12,20083770,-84.58958893,37.98585323
 331222,2011/03/25 00:00:00.000000000,2013 ALLEGHENY WAY, 205000,12,38016510,-84.5633368,38.02694721
 331187,2011/03/25 00:00:00.000000000,2100 CALL DR, 109500,14,38028110,-84.42684691,38.04775497
 331488,2011/03/25 00:00:00.000000000,2797 RED CLOVER LN, 110000,14,38131720,-84.52888988,38.10332417
 331129,2011/03/25 00:00:00.000000000,115 GLASS AVE, 20200,12,43562902,-84.45707989,38.0384432
 331211,2011/03/28 00:00:00.000000000,1700 CLAYS MILL RD, 100000,14,21064300,-84.52915611,38.02884824
 331302,2011/03/29 00:00:00.000000000,1281 VILLAGE DR, 12300,12,10004730,-84.55085991,38.05029388
 331088,2011/03/29 00:00:00.000000000,475 LAKETOWER DR, 4750000,12,13220455,-84.47114516,38.01047376
 331089,2011/03/29 00:00:00.000000000,503 LAKETOWER DR, 4750000,12,13220456,-84.46985071,38.00838565
 331057,2011/03/29 00:00:00.000000000,1877 CHARLBURY CT, 22800,12,14557900,-84.4656458,38.08299776
 331090,2011/03/29 00:00:00.000000000,519 LAKETOWER DR, 4750000,12,16740000,-84.46785867,38.00802758
 331712,2011/03/29 00:00:00.000000000,4331 BETHEL RD, 255000,14,24810400,-84.58182052,38.12510853
 331059,2011/03/29 00:00:00.000000000,437 LEMON DROP LN, 101000,12,38027280,-84.54239827,38.09573945
 331212,2011/03/29 00:00:00.000000000,382 PRESTON AVE, 15000,12,42819300,-84.46965998,38.03635767
 331623,2011/03/30 00:00:00.000000000,336 HILLCREST AVE, 32000,14,14912600,-84.46762398,38.04560737
 331622,2011/03/30 00:00:00.000000000,334 HILLCREST AVE, 32000,14,14912625,-84.46762363,38.0454189
 331614,2011/03/30 00:00:00.000000000,331 LOCUST AVE, 72000,12,44995401,-84.47158263,38.05881001
 331107,2011/03/31 00:00:00.000000000,1861 COSTIGAN DR, 24000,12,14605200,-84.47961189,38.08971975
 331439,2011/03/31 00:00:00.000000000,1854 BALFOUR DR, 27300,12,15098635,-84.48220427,38.09021766
 333224,2011/03/31 00:00:00.000000000,1237 SPECULATOR CT, 125000,14,19320690,-84.56603325,37.98398401
 331127,2011/03/31 00:00:00.000000000,3317 SQUIRE OAK DR, 130500,12,20032520,-84.45654919,37.97016605
 331404,2011/03/31 00:00:00.000000000,2456 WOODFIELD CIR, 230000,14,20043870,-84.46685663,37.96162223
 331639,2011/03/31 00:00:00.000000000,1677 SNOW GOOSE CIR, 182667,14,20060740,-84.48622062,38.0902694
 331346,2011/03/31 00:00:00.000000000,1405 GATLINBURG CT, 72000,14,20277085,-84.45679587,37.977122
 331340,2011/03/31 00:00:00.000000000,3866 JOSHUA CIR, 82000,12,24816636,-84.55633471,37.97988959
 331243,2011/03/31 00:00:00.000000000,2216 DUNHILL LN, 187603,12,38034450,-84.40205836,38.01858829
 331149,2011/03/31 00:00:00.000000000,3097 PRICHARD DR, 125777,12,38128070,-84.54116487,38.10723215
 331272,2011/03/31 00:00:00.000000000,924 VILLAGE GREEN AVE, 275000,12,38147040,-84.42877134,38.02209686
 331079,2011/03/31 00:00:00.000000000,341 PRESTON AVE, 35000,12,41343000,-84.47168186,38.03569212
 331469,2011/03/31 00:00:00.000000000,1012 HUDSON AVE, 48001,14,43079100,-84.50977196,38.08914107
 331150,2011/04/01 00:00:00.000000000,913 N LIMESTONE, 21000,12,11410950,-84.47946791,38.05912551
 334780,2011/04/02 00:00:00.000000000,1709 HUNTSMAN CT, 108000,12,20032140,-84.45533221,37.97045498
 331418,2011/04/02 00:00:00.000000000,4376 WALNUT CREEK DR, 182500,12,38124230,-84.4195961,37.98137911
 331804,2011/04/04 00:00:00.000000000,3565 TATES CREEK RD, 3900000,14,16293500,-84.49510519,37.98516529
 331306,2011/04/04 00:00:00.000000000,2343 MAPLEWOOD DR, 160000,12,17246500,-84.52972178,38.01321381
 331662,2011/04/04 00:00:00.000000000,536 HAWKS NEST PT, 203000,12,38165950,-84.5114712,37.95770863
 331407,2011/04/05 00:00:00.000000000,636 PEBBLE CREEK DR, 90000,14,20428701,-84.50063193,37.97414101
 331335,2011/04/05 00:00:00.000000000,503 FREEMAN DR, 47011,12,24474190,-84.45272699,38.08005199
 331794,2011/04/06 00:00:00.000000000,3053 DALE HOLLOW DR, 97150,14,10276345,-84.45376192,37.98973575
 331399,2011/04/06 00:00:00.000000000,121 KENTUCKY AVE, 119737,14,13309300,-84.48940079,38.03807358
 331398,2011/04/06 00:00:00.000000000,1721 BENWOOD DR, 77000,14,13388150,-84.45816103,38.0372469
 331406,2011/04/06 00:00:00.000000000,1218 HIGHLAND PARK DR, 46767,14,13559300,-84.46851355,38.05098031
 331314,2011/04/06 00:00:00.000000000,1703 CHARLESTON CT, 59000,12,14214050,-84.43695141,38.05206161
 331459,2011/04/06 00:00:00.000000000,386 LYNNWOOD CT, 61000,14,15347725,-84.44480956,38.01472487
 331369,2011/04/06 00:00:00.000000000,2651 WOODHILL DR, 81500,12,25770674,-84.4439206,38.01226132
 334331,2011/04/07 00:00:00.000000000,2316 HARRODSBURG RD, 87000,14,26293700,-84.54144992,38.02222107
 339823,2011/04/08 00:00:00.000000000,601 ATTINGHAM CT, 89000,14,10049720,-84.50948158,37.97356413
 332218,2011/04/08 00:00:00.000000000,441 WHISPERING HILLS DR, 78750,12,14986611,-84.507575,37.97785427
 331320,2011/04/08 00:00:00.000000000,1620 PINTAIL DR, 235000,12,20073030,-84.48568583,38.08820614
 335662,2011/04/08 00:00:00.000000000,3129 HYDE PARK DR, 142000,12,23289000,-84.55434198,38.00688183
 332431,2011/04/11 00:00:00.000000000,723 CRAMER AVE, 195100,12,11816950,-84.48049929,38.03893984
 331402,2011/04/11 00:00:00.000000000,3789 NIAGARA DR, 56000,12,20279227,-84.48276281,37.96703138
 331373,2011/04/11 00:00:00.000000000,157 ANGEL FALLS DR, 103150,12,38052650,-84.56056852,38.08824719
 331540,2011/04/12 00:00:00.000000000,1212 HARMES WAY, 110000,14,19300620,-84.40463696,38.0074417
 332082,2011/04/13 00:00:00.000000000,1930 WICKLAND DR, 70000,14,12216000,-84.45053954,38.06830804
 331427,2011/04/13 00:00:00.000000000,240 DESHA RD, 185000,12,13759900,-84.48571586,38.0306211
 331572,2011/04/13 00:00:00.000000000,750 SHAKER DR, 53334,14,14476559,-84.53136576,38.03272972
 331777,2011/04/13 00:00:00.000000000,480 LAMONT DR, 75000,14,20935500,-84.53410077,38.00818995
 331531,2011/04/13 00:00:00.000000000,476 SKYVIEW LN, 150000,14,38027760,-84.54086126,38.09777981
 333805,2011/04/14 00:00:00.000000000,1090 LAKEWOOD DR, 415200,12,14899300,-84.49116674,38.01744539
 333187,2011/04/14 00:00:00.000000000,1168 BOXWOOD DR, 69452,14,16357700,-84.50766521,38.08363687
 331979,2011/04/14 00:00:00.000000000,3813 SUGAR CREEK DR, 0,14,19341750,-84.49973425,37.97706047
 331506,2011/04/14 00:00:00.000000000,4529 PEBBLE BROOK CIR, 173000,12,38142980,-84.40474483,37.98380657
 331552,2011/04/15 00:00:00.000000000,1902 GREENLEAF DR, 65000,12,11867700,-84.44158602,38.05825368
 331464,2011/04/15 00:00:00.000000000,865 OVERVIEW DR, 109900,12,20100960,-84.55370051,37.98189167
 331880,2011/04/15 00:00:00.000000000,1470 TOWNLEY DR, 116000,14,42168100,-84.51924133,38.06805195
 331536,2011/04/18 00:00:00.000000000,3475 LYON DR, 86500,12,20041920,-84.57083479,38.01245784
 331618,2011/04/18 00:00:00.000000000,2556 MORAY PL, 115000,14,38118940,-84.51040645,38.10458724
 331800,2011/04/19 00:00:00.000000000,3605 BOLD BIDDER DR, 85000,14,10129100,-84.47300821,37.97808446
 332253,2011/04/19 00:00:00.000000000,429 AMBERLEY DR, 150000,14,19976780,-84.5234419,37.96253965
 331745,2011/04/19 00:00:00.000000000,4895 FAULKIRK LN, 410000,14,20047270,-84.47983817,37.95346541
 331997,2011/04/19 00:00:00.000000000,4909 ROCKFORD CT, 120000,14,20122360,-84.59351967,37.98702075
 331799,2011/04/19 00:00:00.000000000,419 NORTHRIDGE DR, 125000,14,21334300,-84.46345725,38.07330407
 331796,2011/04/20 00:00:00.000000000,1413 JOCASTA DR, 90000,14,10003750,-84.46729475,37.97968723
 331734,2011/04/20 00:00:00.000000000,1391 BEULAH PARK, 83300,12,10478637,-84.47150389,37.97571775
 331870,2011/04/20 00:00:00.000000000,251 SIMPSON AVE, 86000,14,19963430,-84.51641946,38.03565914
 332449,2011/04/20 00:00:00.000000000,156 E LOWRY LN, 94000,12,27274650,-84.51539413,38.0045149
 331503,2011/04/20 00:00:00.000000000,2824 HANNA PL, 48950,12,38000160,-84.44773247,38.00983206
 331553,2011/04/21 00:00:00.000000000,1211 BEL MAR LN, 583500,12,19346520,-84.44755019,37.90159673
 331802,2011/04/21 00:00:00.000000000,1151 N YARNALLTON PIKE, 533334,14,20141900,-84.57381977,38.12953544
 331948,2011/04/22 00:00:00.000000000,221 STALLION RUN, 99500,12,38104850,-84.5525145,38.07975288
 331641,2011/04/25 00:00:00.000000000,185 E MAXWELL ST, 0,14,13632500,-84.49904812,38.0417189
 331949,2011/04/25 00:00:00.000000000,477 AMBERLEY DR, 145500,12,19983750,-84.52119788,37.96167179
 331889,2011/04/25 00:00:00.000000000,5173 BRIAR HILL RD, 340000,12,20075950,-84.33620459,38.07082123
 331612,2011/04/25 00:00:00.000000000,535 S UPPER ST, 0,14,38207280,-84.50519911,38.04242444
 334398,2011/04/26 00:00:00.000000000,205 SIMPSON AVE, 86000,14,19335790,-84.51523276,38.0348938
 331743,2011/04/26 00:00:00.000000000,2857 ASHBY GLEN PL, 107231,14,38032840,-84.4455398,38.0112943
 331878,2011/04/26 00:00:00.000000000,2524 KNIGHTSBRIDGE LN, 64000,12,38041790,-84.44597056,38.03019211
 331704,2011/04/26 00:00:00.000000000,3720 RIDGE VIEW WAY, 245000,12,38094260,-84.41629867,37.99138382
 331795,2011/04/27 00:00:00.000000000,1118 BRIARWOOD DR, 44000,12,11571000,-84.50372598,38.08158176
 331888,2011/04/27 00:00:00.000000000,5173 BRIAR HILL RD, 349000,14,20075950,-84.33620459,38.07082123
 333828,2011/04/27 00:00:00.000000000,3824 KAREN CT, 193334,14,27240228,-84.63717175,38.04097685
 332128,2011/04/28 00:00:00.000000000,276 CASTLEWOOD DR, 56667,14,12956800,-84.47513031,38.05282239
 355240,2011/04/28 00:00:00.000000000,255 RAND AVE, 33434,14,13801000,-84.48402647,38.05083106
 331906,2011/04/28 00:00:00.000000000,750 SHAKER DR, 66000,14,14476446,-84.53253027,38.03220315
 333094,2011/04/28 00:00:00.000000000,597 HI CREST DR, 73334,14,15128500,-84.44916132,38.05905462
 332988,2011/04/28 00:00:00.000000000,1232 SPRING RUN RD, 134000,12,19320880,-84.56568268,37.98413205
 334242,2011/04/28 00:00:00.000000000,352 PREAKNESS DR, 100002,14,20077210,-84.44423039,38.06935923
 332220,2011/04/28 00:00:00.000000000,576 CROMWELL WAY, 112000,14,23639500,-84.55313117,37.98691609
 331956,2011/04/28 00:00:00.000000000,2065 STONEWOOD LN, 87000,14,38011470,-84.44478687,38.02963861
 331735,2011/04/28 00:00:00.000000000,244 DARENIA LN, 90000,12,38051380,-84.54418259,38.08582768
 332183,2011/04/28 00:00:00.000000000,233 SPRINTERS TRL, 97600,14,38065160,-84.5519093,38.0788775
 332251,2011/04/29 00:00:00.000000000,645 LISA CT, 66667,14,11776350,-84.46122431,38.08454961
 331818,2011/04/29 00:00:00.000000000,1283 GAINESWAY DR, 105000,12,12842350,-84.47720982,37.98803896
 332287,2011/04/29 00:00:00.000000000,4013 CLEARWATER WAY, 135000,14,20136320,-84.51292771,37.96912579
 332502,2011/04/29 00:00:00.000000000,4228 CLEMENS DR, 110000,14,22918501,-84.57623505,37.99116033
 332250,2011/04/29 00:00:00.000000000,1100 WINDING OAK TRL, 110000,14,38127270,-84.54321371,38.10666446
 332249,2011/04/29 00:00:00.000000000,1096 STONECROP DR, 135000,14,38179950,-84.39581728,37.98852343
 331907,2011/05/02 00:00:00.000000000,1281 VILLAGE DR, 15500,12,10004430,-84.55046807,38.05015389
 332142,2011/05/02 00:00:00.000000000,1854 AUGUSTA DR, 154000,14,11384530,-84.43937759,38.0550472
 333011,2011/05/02 00:00:00.000000000,231 CARLISLE AVE, 23334,14,12649200,-84.47309539,38.05874394
 332141,2011/05/02 00:00:00.000000000,1844 AUGUSTA DR, 132000,14,14295750,-84.43974682,38.05489715
 332061,2011/05/02 00:00:00.000000000,768 N BROADWAY, 5400,14,17266100,-84.48501996,38.05893033
 332114,2011/05/03 00:00:00.000000000,806 CHARLES AVE, 30000,14,12682350,-84.50350599,38.06096372
 339638,2011/05/04 00:00:00.000000000,637 RADCLIFFE RD, 73434,14,14758950,-84.46899768,38.08034254
 333654,2011/05/04 00:00:00.000000000,3452 SMOKY MOUNTAIN DR, 80000,14,20016370,-84.4533404,37.97502153
 332059,2011/05/04 00:00:00.000000000,542 JUDY LN, 54667,14,26589200,-84.45545433,38.08039705
 332293,2011/05/04 00:00:00.000000000,321 MASTERSON STATION DR, 130299,14,38002440,-84.54488755,38.09385065
 332123,2011/05/04 00:00:00.000000000,2857 ASHBY GLEN PL, 85000,12,38032840,-84.4455398,38.0112943
 338091,2011/05/05 00:00:00.000000000,1718 SARASOTA CT, 87100,14,11737950,-84.43714223,38.05043323
 332107,2011/05/05 00:00:00.000000000,665 MONTCLAIR DR, 107000,14,14568600,-84.49860881,38.02138279
 332072,2011/05/05 00:00:00.000000000,225 WALLER AVE, 202000,14,24755100,-84.51506338,38.02936978
 331900,2011/05/05 00:00:00.000000000,1912 LIBERTY RD, 90723,12,42392700,-84.45670636,38.03053984
 332193,2011/05/06 00:00:00.000000000,1368 SEQUOIA DR, 105000,12,10003569,-84.47278369,37.97382491
 332920,2011/05/06 00:00:00.000000000,606 WARRINGTON DR, 80000,12,15427000,-84.4550429,38.05503577
 332064,2011/05/06 00:00:00.000000000,1100 CANYON CT, 122000,12,19968250,-84.40888669,38.01273671
 332077,2011/05/06 00:00:00.000000000,112 BARBERRY LN, 150000,12,22880800,-84.51421889,38.02217563
 331995,2011/05/06 00:00:00.000000000,365 MEADOW VALLEY RD, 205000,12,38006430,-84.54588832,38.09843411
 331905,2011/05/06 00:00:00.000000000,2220 EXECUTIVE DR, 75000,12,38190580,-84.42768208,38.04517458
 333914,2011/05/09 00:00:00.000000000,1105 MCCLAIN DR, 58667,14,14233400,-84.48192466,38.06331896
 332291,2011/05/10 00:00:00.000000000,3076 ARROWHEAD DR, 119000,12,20060720,-84.54947328,38.00804677
