CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
09380730#12-3,2013,730 HILL RISE CT #12,2013/08/13 00:00:00.000,Housing,Invalid Complaint,2013/08/14 00:00:00.000,Y,730 HILL RISE CT,Block Level,HILL RISE CT,,-84.534337810526239,38.04650060125617
12300145#312B-2,2013,145 MALABU DR #312B,2013/08/23 00:00:00.000,Housing,Invalid Complaint,2013/08/27 00:00:00.000,Y,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
12300145,2013,145 MALABU DR,2013/08/26 00:00:00.000,Housing,Invalid Complaint,2013/08/27 00:00:00.000,Y,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
09391696#6-2,2013,1696 HILL RISE DR #6,2013/08/26 00:00:00.000,Housing,Invalid Complaint,2013/08/28 00:00:00.000,Y,1696 HILL RISE DR,Block Level,HILL RISE DR,,-84.533439359185806,38.046910749121196
12300145EXT,2013,145 MALABU DR,2013/08/26 00:00:00.000,Housing,Invalid Complaint,2013/09/03 00:00:00.000,Y,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
16193707,2011,3707 ROCKY HILL TER,2011/12/19 00:00:00.000,Housing,Invalid Complaint,2011/12/20 00:00:00.000,Y,3707 ROCKY HILL TER,Block Level,ROCKY HILL TER,,-84.515018854057516,37.984311145303742
14120803#1,2013,803 OAK HILL DR #1,2013/08/29 00:00:00.000,Housing,Invalid Complaint,2013/08/29 00:00:00.000,Y,803 OAK HILL DR,Block Level,OAK HILL DR,,-84.473572060019634,38.052062989621952
12300145-2,2013,145 MALABU DR,2013/09/05 00:00:00.000,Housing,Invalid Complaint,2013/09/05 00:00:00.000,Y,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
09380730#12-4,2013,730 HILL RISE CT,2013/09/12 00:00:00.000,Housing,Invalid Complaint,2013/09/13 00:00:00.000,Y,730 HILL RISE CT,Block Level,HILL RISE CT,,-84.534337810526239,38.04650060125617
14120803#1-2,2013,803 OAK HILL DR #1,2013/09/16 00:00:00.000,Housing,Invalid Complaint,2013/09/23 00:00:00.000,Y,803 OAK HILL DR,Block Level,OAK HILL DR,,-84.473572060019634,38.052062989621952
16800341-2,2013,341 SCOTT ST,2013/09/18 00:00:00.000,Housing,Invalid Complaint,2013/09/20 00:00:00.000,Y,341 SCOTT ST,Block Level,SCOTT ST,,-84.508514591095917,38.040682350493377
14680219#1501-2,2013,219 PATCHEN DR #1501,2013/09/25 00:00:00.000,Housing,Invalid Complaint,2013/09/30 00:00:00.000,Y,219 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
07201915,2013,1915 FONTAINE RD,2013/10/17 00:00:00.000,Housing,Invalid Complaint,2013/10/18 00:00:00.000,Y,1915 FONTAINE RD,Block Level,FONTAINE RD,,-84.474408363021325,38.02035766328239
10111760#K8,2013,1760 JENNIFER RD #K8,2013/11/11 00:00:00.000,Housing,Invalid Complaint,2013/11/14 00:00:00.000,Y,1760 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
06001612,2012,1612 DUNKIRK DR,2012/01/12 00:00:00.000,Housing,Invalid Complaint,2012/01/12 00:00:00.000,Y,1612 DUNKIRK DR,Block Level,DUNKIRK DR,,-84.534441101982992,38.054137447950289
04551167-3,2013,1167 COMMERCIAL DR (AKA 1161 COMMERCIAL DR),2013/11/18 00:00:00.000,Housing,Invalid Complaint,2013/11/21 00:00:00.000,Y,1167 COMMERCIAL DR,Block Level,COMMERCIAL DR,,-84.457310967499453,38.046550753611285
16900108,2014,108 E SEVENTH ST,2014/01/22 00:00:00.000,Housing,Invalid Complaint,2014/01/22 00:00:00.000,Y,108 E SEVENTH ST,Block Level,E SEVENTH ST,,-84.484003830935279,38.055164456958416
00231565-2,2014,1565 ALEXANDRIA DR,2014/01/24 00:00:00.000,Housing,Invalid Complaint,2014/01/29 00:00:00.000,Y,1565 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.551907932569549,38.045381498809874
20671218#43-2,2014,1218 WINBURN #43 (AKA 1750 MCCULLOUGH DR),2014/01/29 00:00:00.000,Housing,Invalid Complaint,2014/02/14 00:00:00.000,Y,1218 WINBURN,Block Level,WINBURN DR,,-84.471967683730426,38.087603016960834
13080527#F,2014,527 MICHIGAN ST #F,2014/01/30 00:00:00.000,Housing,Invalid Complaint,2014/02/14 00:00:00.000,Y,527 MICHIGAN ST,Block Level,MICHIGAN ST,,-84.501099660928844,38.06323158825969
07702070#103,2014,2070 GARDEN SPRINGS DR #103,2014/02/03 00:00:00.000,Housing,Invalid Complaint,2014/02/10 00:00:00.000,Y,2070 GARDEN SPRINGS DR,Block Level,GARDEN SPRINGS DR,,-84.543305239171033,38.027086114141014
35070332W,2012,332 PINEWOOD CT,2012/03/19 00:00:00.000,Housing,Invalid Complaint,2013/01/09 00:00:00.000,Y,332 PINEWOOD CT,Block Level,PINEWOOD CT,,-84.440449491464037,38.008826471013961
00231249#B,2014,1249 ALEXANDRIA DR #B,2014/02/05 00:00:00.000,Housing,Invalid Complaint,2014/02/17 00:00:00.000,Y,1249 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552622318804964,38.052211504854306
20671053#79,2014,1053 WINBURN DR #79,2014/02/06 00:00:00.000,Housing,Invalid Complaint,2014/02/21 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
03042021#43,2014,2021 CAMBRIDGE DR #43,2014/02/26 00:00:00.000,Housing,Invalid Complaint,2014/03/04 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
03740803,2014,803 CHARLES AVE,2014/04/09 00:00:00.000,Housing,Invalid Complaint,2014/04/10 00:00:00.000,Y,803 CHARLES AVE,Block Level,CHARLES AVE,,-84.503452703663783,38.061389745157278
21340144,2014,144 ZANDALE DR,2014/04/23 00:00:00.000,Housing,Invalid Complaint,2014/04/24 00:00:00.000,Y,144 ZANDALE DR,Block Level,ZANDALE DR,,-84.516231155120607,38.008003202626874
21340144,2014,144 ZANDALE DR,2014/04/23 00:00:00.000,Housing,Invalid Complaint,2014/04/24 00:00:00.000,Y,144 ZANDALE DR,Block Level,W ZANDALE DR,,-84.518175042203666,38.008709821656403
01591955,2012,1955 BELLEFONTE DR,2012/03/19 00:00:00.000,Housing,Invalid Complaint,2012/03/23 00:00:00.000,Y,1955 BELLEFONTE DR,Block Level,BELLEFONTE DR,,-84.504475653933994,38.00643628596093
01573851-2,2014,3851 BELLEAU WOOD DR,2014/06/05 00:00:00.000,Housing,Invalid Complaint,2014/06/06 00:00:00.000,Y,3851 BELLEAU WOOD DR,Block Level,BELLEAU WOOD DR,,-84.508542503399298,37.97231562997078
11601118,2014,1118 LIBERTY RD,2014/06/17 00:00:00.000,Housing,Invalid Complaint,2014/06/18 00:00:00.000,Y,1118 LIBERTY RD,Block Level,LIBERTY RD,,-84.466001490909989,38.038892216747968
22500570-2,2014,570 QUIN SHEARER CT,2014/07/01 00:00:00.000,Housing,Invalid Complaint,2014/07/14 00:00:00.000,Y,570 QUIN SHEARER CT,Block Level,QUIN SHEARER CT,,-84.501584143507088,38.052600750425945
17470480-2,2014,480 SOUTHLAND DR,2014/07/08 00:00:00.000,Housing,Invalid Complaint,2014/07/10 00:00:00.000,Y,480 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.528519107185915,38.020899025786825
32011820,2014,1820 KILKENNY CT,2014/07/08 00:00:00.000,Housing,Invalid Complaint,2014/07/15 00:00:00.000,Y,1820 KILKENNY CT,Block Level,KILKENNY CT,,-84.45122717497236,38.052260220261559
32011821-2,2014,1821 KILKENNY CT,2014/07/08 00:00:00.000,Housing,Invalid Complaint,2014/07/16 00:00:00.000,Y,1821 KILKENNY CT,Block Level,KILKENNY CT,,-84.45122717497236,38.052260220261559
12781760#21,2014,1760 MCCULLOUGH DR,2014/07/21 00:00:00.000,Housing,Invalid Complaint,2014/07/22 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
13841098-2,2014,1098 E NEW CIRCLE RD,2014/07/21 00:00:00.000,Housing,Invalid Complaint,2014/07/25 00:00:00.000,Y,1098 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.454092055902038,38.035465453931479
15550523,2012,523 PYKE RD,2012/03/20 00:00:00.000,Housing,Invalid Complaint,2012/03/23 00:00:00.000,Y,523 PYKE RD,Block Level,PYKE RD,,-84.520640063404741,38.038587901164846
11950699,2012,699 LOMBARDY DR,2012/05/18 00:00:00.000,Housing,Invalid Complaint,2012/05/21 00:00:00.000,Y,699 LOMBARDY DR,Block Level,LOMBARDY DR,,-84.443815912328546,38.058792767697113
18800545,2012,545 W THIRD ST,2012/05/23 00:00:00.000,Housing,Invalid Complaint,2012/05/29 00:00:00.000,Y,545 W THIRD ST,Block Level,W THIRD ST,,-84.500425837788242,38.056607039717072
14840407,2012,407 PENNSYLVANIA AVE,2012/06/11 00:00:00.000,Housing,Invalid Complaint,2012/07/12 00:00:00.000,Y,407 PENNSYLVANIA AVE,Block Level,PENNSYLVANIA AVE,,-84.500852494487646,38.034648483533175
16360490BRDUP2,2012,480-490 ROSEMILL DR,2012/08/06 00:00:00.000,Housing,Invalid Complaint,2012/08/10 00:00:00.000,Y,480 ROSEMILL DR,Block Level,ROSEMILL DR,,-84.529544198640664,38.020733230664433
07830410,2012,410 GEORGETOWN RD,2012/09/17 00:00:00.000,Housing,Invalid Complaint,2012/09/18 00:00:00.000,Y,410 GEORGETOWN RD,Block Level,GEORGETOWN RD,,-84.50643559385378,38.075892560784588
14661099,2012,1099 PASADENA DR,2012/10/15 00:00:00.000,Housing,Invalid Complaint,2012/10/18 00:00:00.000,Y,1099 PASADENA DR,Block Level,PASADENA DR,,-84.548003039575676,38.016647643945412
15420471-5,2012,471 PRICE AVE,2012/11/26 00:00:00.000,Housing,Invalid Complaint,2012/11/26 00:00:00.000,Y,471 PRICE AVE,Block Level,PRICE AVE,,-84.490131593485401,38.059070041427283
19661268#317,2014,1268 VILLAGE DR#317,2014/07/28 00:00:00.000,Housing,Invalid Complaint,2014/08/05 00:00:00.000,Y,1268 VILLAGE DR,Block Level,VILLAGE DR,,-84.550899503370445,38.051507099120911
17010440,2014,440 SHAWNEE AVE,2014/07/31 00:00:00.000,Housing,Invalid Complaint,2014/08/01 00:00:00.000,Y,440 SHAWNEE AVE,Block Level,SHAWNEE AVE,,-84.467821075443197,38.057656174432019
06280802,2014,802 EDMOND ST,2014/08/14 00:00:00.000,Housing,Invalid Complaint,2014/08/18 00:00:00.000,Y,802 EDMOND ST,Block Level,EDMOND ST,,-84.512169715168042,38.051692919124115
10111742#5,2014,1742 JENNIFER RD,2014/08/25 00:00:00.000,Housing,Invalid Complaint,2014/09/17 00:00:00.000,Y,1742 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
12270736-9,2014,736 W MAIN ST,2014/09/09 00:00:00.000,Housing,Invalid Complaint,2014/09/16 00:00:00.000,Y,736 W MAIN ST,Block Level,W MAIN ST,,-84.505033687404108,38.053532876428051
31980543,2013,543 CRICKLEWOOD CT,2013/01/09 00:00:00.000,Housing,Invalid Complaint,2013/01/14 00:00:00.000,Y,543 CRICKLEWOOD CT,Block Level,CRICKLEWOOD CT,,-84.454672721284965,38.05763522354988
03910570,2014,570 CHESTNUT ST,2014/09/15 00:00:00.000,Housing,Invalid Complaint,2014/09/15 00:00:00.000,Y,570 CHESTNUT ST,Block Level,CHESTNUT ST,,-84.482208153866097,38.048792044932341
20671053#142-2,2014,1053 WINBURN DR,2014/09/16 00:00:00.000,Housing,Invalid Complaint,2014/09/22 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
20671053#93,2014,1053 WINBURN DR #93,2014/09/16 00:00:00.000,Housing,Invalid Complaint,2014/09/30 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
10111756W2,2014,1756 JENNIFER RD,2014/09/26 00:00:00.000,Housing,Invalid Complaint,2014/10/14 00:00:00.000,Y,1756 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
12781760#17,2014,1760 MCCULLOUGH DR#17,2014/09/29 00:00:00.000,Housing,Invalid Complaint,2014/10/30 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
04150226,2014,226 CLAY AVE,2014/10/01 00:00:00.000,Housing,Invalid Complaint,2015/01/23 00:00:00.000,Y,226 CLAY AVE,Block Level,CLAY AVE,,-84.488918629609728,38.033759179924871
12781760#19-2,2014,1760 MCCULLOUGH DR#19,2014/10/16 00:00:00.000,Housing,Invalid Complaint,2014/11/03 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
10010725-2,2014,725 JACKSON ST,2014/11/13 00:00:00.000,Housing,Invalid Complaint,2014/11/17 00:00:00.000,Y,725 JACKSON ST,Block Level,JACKSON ST,,-84.474754677109885,38.04858470849215
10010723-2,2014,723 JACKSON ST,2014/11/13 00:00:00.000,Housing,Invalid Complaint,2014/11/19 00:00:00.000,Y,723 JACKSON ST,Block Level,JACKSON ST,,-84.474754677109885,38.04858470849215
17170517#9,2013,517 W SHORT ST #9,2013/01/11 00:00:00.000,Housing,Invalid Complaint,2013/01/16 00:00:00.000,Y,517 W SHORT ST,Block Level,W SHORT ST,,-84.500399331418762,38.050597508334818
24492602,2014,2602 CHANT CT,2014/12/16 00:00:00.000,Housing,Invalid Complaint,2014/12/17 00:00:00.000,Y,2602 CHANT CT,Block Level,CHANT CT,,-84.451374306900306,38.012872874340346
03042021#20,2015,2021 CAMBRIDGE DR#20,2015/01/12 00:00:00.000,Housing,Invalid Complaint,2015/01/16 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
03041972-4,2015,1972 CAMBRIDGE DR,2015/01/12 00:00:00.000,Housing,Invalid Complaint,2015/01/20 00:00:00.000,Y,1972 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
12781760#23,2015,1760 MCCULLOUGH DR#23,2015/01/27 00:00:00.000,Housing,Invalid Complaint,2015/02/09 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
12300137#313,2015,137 MALABU DR#313,2015/01/29 00:00:00.000,Housing,Invalid Complaint,2015/01/30 00:00:00.000,Y,137 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
17300620,2015,620 E SIXTH ST,2015/02/02 00:00:00.000,Housing,Invalid Complaint,2015/02/03 00:00:00.000,Y,620 E SIXTH ST,Block Level,E SIXTH ST,,-84.477017363920382,38.046293689895258
00931474,2013,1474 AUGUSTA DR,2013/02/22 00:00:00.000,Housing,Invalid Complaint,2013/02/27 00:00:00.000,Y,1474 AUGUSTA DR,Block Level,AUGUSTA DR,,-84.441797015070463,38.054462172846222
19601427-2,2015,1427 VERSAILLES RD,2015/02/04 00:00:00.000,Housing,Invalid Complaint,2015/02/04 00:00:00.000,Y,1427 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
19601423#11,2015,1423 VERSAILLES RD#11,2015/02/13 00:00:00.000,Housing,Invalid Complaint,2015/02/19 00:00:00.000,Y,1423 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
10111724#H3,2015,1724 JENNIFER RD #H3,2015/02/19 00:00:00.000,Housing,Complaint Received,2015/02/19 00:00:00.000,N,1724 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
17630403,2015,403 SPRING ST,2015/02/23 00:00:00.000,Housing,Complaint Received,2015/02/23 00:00:00.000,N,403 SPRING ST,Block Level,SPRING ST,,-84.50558991043907,38.046390213593718
12300145#113B,2015,145 MALABU DR#113B,2015/02/24 00:00:00.000,Housing,Complaint Received,2015/02/24 00:00:00.000,N,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
12781750#38,2015,1750 MCCULLOUGH DR#38,2015/02/26 00:00:00.000,Housing,Complaint Received,2015/02/26 00:00:00.000,N,1750 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.474084320835885,38.08500306675527
07871881,2013,1881 GETTYSBURG RD,2013/04/17 00:00:00.000,Housing,Invalid Complaint,2013/04/23 00:00:00.000,Y,1881 GETTYSBURG RD,Block Level,GETTYSBURG RD,,-84.54349161361219,38.036501778091491
20671053#61,2011,1053 WINBURN DR#61 AKA 1037-1085 WINBURN DR,2011/01/03 00:00:00.000,Housing,Closed Out,2011/02/17 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
02507441/2#2CONDEM,2011,744 1/2 N BROADWAY#2 AKA 742 N BROADWAY,2011/01/03 00:00:00.000,Housing,Closed Out,2011/04/06 00:00:00.000,Y,744 1/2 N BROADWAY,Block Level,N BROADWAY,,-84.485835893799077,38.058763497064518
09553365#23,2011,3365 HOLWYN RD #23,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#13,2011,3365 HOLWYN RD #13,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#14,2011,3365 HOLWYN RD #14,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#15,2011,3365 HOLWYN RD #15,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#17,2011,3365 HOLWYN RD #17,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#18,2011,3365 HOLWYN RD #18,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#19,2011,3365 HOLWYN RD #19,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
32210555#E,2013,555 NEWTOWN PIKE #E,2013/04/17 00:00:00.000,Housing,Invalid Complaint,2013/05/20 00:00:00.000,Y,555 NEWTOWN PIKE,Block Level,NEWTOWN PIKE,,-84.499801097626815,38.063742721993542
09553365#20,2011,3365 HOLWYN RD #20,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#21,2011,3365 HOLWYN RD #21,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#22,2011,3365 HOLWYN RD #22,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#24,2011,3365 HOLWYN RD #24,2011/01/05 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
17661949,2011,1949 SPRING STATION DR AKA 1947-1949,2011/01/06 00:00:00.000,Housing,Closed Out,2011/03/01 00:00:00.000,Y,1949 SPRING STATION DR,Block Level,SPRING STATION DR,,-84.449836945504643,38.067890763464938
09553360#25,2011,3360 HOLWYN RD #25,2011/01/06 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#26,2011,3360 HOLWYN RD #26,2011/01/06 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#27,2011,3360 HOLWYN RD #27,2011/01/06 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
02840101,2011,101 BURLEY AVE,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,101 BURLEY AVE,Block Level,BURLEY AVE,,-84.515082524414382,38.032409371376112
15420471#122,2013,471 PRICE AVE #122,2013/05/02 00:00:00.000,Housing,Invalid Complaint,2013/05/21 00:00:00.000,Y,471 PRICE AVE,Block Level,PRICE AVE,,-84.490131593485401,38.059070041427283
09553360#28,2011,3360 HOLWYN RD #28,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#29,2011,3360 HOLWYN RD #29,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#30,2011,3360 HOLWYN RD #30,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#31,2011,3360 HOLWYN RD #31,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#32,2011,3360 HOLWYN RD #32,2011/01/10 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553365#16,2011,3365 HOLWYN RD #16,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/16 00:00:00.000,Y,3365 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#33-2,2011,3360 HOLWYN RD #33,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#34,2011,3360 HOLWYN RD #34,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/22 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09290308,2013,308 E HIGH ST,2013/05/03 00:00:00.000,Housing,Invalid Complaint,2013/05/07 00:00:00.000,Y,308 E HIGH ST,Block Level,E HIGH ST,,-84.494350170126594,38.040826637202393
09553360#35,2011,3360 HOLWYN RD #35,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/24 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#36-2,2011,3360 HOLWYN RD #36,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/24 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#37,2011,3360 HOLWYN RD #37,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/23 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#38,2011,3360 HOLWYN RD #38,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/23 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
09553360#39,2011,3360 HOLWYN RD #39,2011/01/12 00:00:00.000,Housing,Closed Out,2011/02/23 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
00921772#5-4,2011,1772 AUGUSTA CT#5,2011/01/18 00:00:00.000,Housing,Closed Out,2011/04/11 00:00:00.000,Y,1772 AUGUSTA CT,Block Level,AUGUSTA CT,,-84.442924619411812,38.054048245343488
19601724#106,2013,1724 VERSAILLES RD #106,2013/05/21 00:00:00.000,Housing,Invalid Complaint,2013/05/22 00:00:00.000,Y,1724 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.536202707443252,38.048351354789389
12781750#29,2011,1750 MCCULLOUGH DR #29 AKA 1218 WINBURN DR,2011/02/15 00:00:00.000,Housing,Closed Out,2011/07/18 00:00:00.000,Y,1750 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.474084320835885,38.08500306675527
11660155,2011,155 N LIMESTONE,2011/02/16 00:00:00.000,Housing,Closed Out,2011/07/21 00:00:00.000,Y,155 N LIMESTONE,Block Level,N LIMESTONE,,-84.495901746081287,38.047162643068162
03042021#5,2011,2021 CAMBRIDGE DR #5 (AKA 2017-2025),2011/02/18 00:00:00.000,Housing,Closed Out,2011/03/22 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
